user_id,product_id,score,interaction_type,order_id
U198,P036,3,cart,ORD-029914
U131,P012,5,purchase,ORD-029915
U047,P021,2,wishlist,ORD-029916
U039,P011,2,wishlist,ORD-029917
U174,P002,5,purchase,ORD-029918
U018,P036,3,cart,ORD-029919
U027,P010,5,purchase,ORD-029920
U084,P018,5,purchase,ORD-029921
U181,P009,2,wishlist,ORD-029922
U117,P033,5,purchase,ORD-029923
U016,P020,5,purchase,ORD-029924
U020,P026,5,purchase,ORD-029925
U086,P022,5,purchase,ORD-029926
U069,P001,2,wishlist,ORD-029927
U198,P010,1,view,ORD-029928
U170,P029,1,view,ORD-029929
U002,P034,1,view,ORD-029930
U154,P032,2,wishlist,ORD-029931
U006,P013,3,cart,ORD-029932
U044,P032,5,purchase,ORD-029933
U191,P008,5,purchase,ORD-029934
U063,P014,2,wishlist,ORD-029935
U078,P033,5,purchase,ORD-029936
U061,P029,3,cart,ORD-029937
U022,P015,2,wishlist,ORD-029938
U155,P022,5,purchase,ORD-029939
U174,P026,1,view,ORD-029940
U062,P033,3,cart,ORD-029941
U149,P027,3,cart,ORD-029942
U012,P028,5,purchase,ORD-029943
U068,P015,5,purchase,ORD-029944
U189,P019,3,cart,ORD-029945
U132,P013,5,purchase,ORD-029946
U035,P020,5,purchase,ORD-029947
U111,P016,2,wishlist,ORD-029948
U147,P030,5,purchase,ORD-029949
U160,P027,5,purchase,ORD-029950
U169,P015,3,cart,ORD-029951
U099,P032,3,cart,ORD-029952
U168,P010,2,wishlist,ORD-029953
U030,P001,1,view,ORD-029954
U171,P031,1,view,ORD-029955
U196,P038,3,cart,ORD-029956
U047,P032,1,view,ORD-029957
U136,P029,2,wishlist,ORD-029958
U166,P039,3,cart,ORD-029959
U103,P037,5,purchase,ORD-029960
U082,P029,2,wishlist,ORD-029961
U108,P032,1,view,ORD-029962
U079,P027,5,purchase,ORD-029963
U004,P034,3,cart,ORD-029964
U050,P015,5,purchase,ORD-029965
U098,P026,5,purchase,ORD-029966
U016,P021,5,purchase,ORD-029967
U055,P028,2,wishlist,ORD-029968
U153,P022,5,purchase,ORD-029969
U062,P028,3,cart,ORD-029970
U083,P029,5,purchase,ORD-029971
U040,P016,3,cart,ORD-029972
U097,P019,1,view,ORD-029973
U026,P040,5,purchase,ORD-029974
U188,P020,5,purchase,ORD-029975
U041,P001,5,purchase,ORD-029976
U108,P036,2,wishlist,ORD-029977
U106,P032,5,purchase,ORD-029978
U002,P005,5,purchase,ORD-029979
U139,P011,2,wishlist,ORD-029980
U130,P007,5,purchase,ORD-029981
U002,P027,3,cart,ORD-029982
U056,P013,3,cart,ORD-029983
U177,P033,5,purchase,ORD-029984
U187,P010,5,purchase,ORD-029985
U028,P023,1,view,ORD-029986
U103,P003,5,purchase,ORD-029987
U102,P002,5,purchase,ORD-029988
U031,P013,5,purchase,ORD-029989
U144,P024,5,purchase,ORD-029990
U006,P002,5,purchase,ORD-029991
U170,P034,5,purchase,ORD-029992
U153,P019,1,view,ORD-029993
U096,P002,1,view,ORD-029994
U158,P012,1,view,ORD-029995
U074,P001,5,purchase,ORD-029996
U034,P007,5,purchase,ORD-029997
U093,P038,1,view,ORD-029998
U149,P017,2,wishlist,ORD-029999
U168,P014,3,cart,ORD-030000
U181,P022,3,cart,ORD-030001
U078,P030,3,cart,ORD-030002
U182,P040,5,purchase,ORD-030003
U132,P001,3,cart,ORD-030004
U170,P026,2,wishlist,ORD-030005
U035,P026,5,purchase,ORD-030006
U154,P012,5,purchase,ORD-030007
U116,P015,5,purchase,ORD-030008
U024,P035,2,wishlist,ORD-030009
U101,P020,5,purchase,ORD-030010
U138,P040,2,wishlist,ORD-030011
U029,P039,3,cart,ORD-030012
U037,P040,5,purchase,ORD-030013
U180,P006,3,cart,ORD-030014
U133,P004,3,cart,ORD-030015
U117,P027,3,cart,ORD-030016
U128,P004,3,cart,ORD-030017
U148,P003,3,cart,ORD-030018
U191,P002,3,cart,ORD-030019
U123,P013,3,cart,ORD-030020
U096,P018,5,purchase,ORD-030021
U162,P007,2,wishlist,ORD-030022
U046,P002,3,cart,ORD-030023
U176,P002,5,purchase,ORD-030024
U005,P026,3,cart,ORD-030025
U061,P024,5,purchase,ORD-030026
U104,P009,5,purchase,ORD-030027
U107,P039,1,view,ORD-030028
U132,P022,1,view,ORD-030029
U025,P004,1,view,ORD-030030
U104,P027,5,purchase,ORD-030031
U162,P014,1,view,ORD-030032
U139,P037,5,purchase,ORD-030033
U044,P022,2,wishlist,ORD-030034
U052,P039,3,cart,ORD-030035
U072,P037,3,cart,ORD-030036
U033,P008,5,purchase,ORD-030037
U108,P019,3,cart,ORD-030038
U051,P019,5,purchase,ORD-030039
U172,P010,5,purchase,ORD-030040
U173,P024,5,purchase,ORD-030041
U057,P012,3,cart,ORD-030042
U148,P015,3,cart,ORD-030043
U079,P004,5,purchase,ORD-030044
U054,P027,3,cart,ORD-030045
U166,P021,2,wishlist,ORD-030046
U068,P027,1,view,ORD-030047
U075,P020,5,purchase,ORD-030048
U079,P011,5,purchase,ORD-030049
U110,P026,3,cart,ORD-030050
U168,P031,5,purchase,ORD-030051
U037,P033,3,cart,ORD-030052
U183,P025,5,purchase,ORD-030053
U028,P012,2,wishlist,ORD-030054
U102,P028,5,purchase,ORD-030055
U046,P009,3,cart,ORD-030056
U136,P025,1,view,ORD-030057
U018,P017,5,purchase,ORD-030058
U159,P007,5,purchase,ORD-030059
U150,P027,3,cart,ORD-030060
U036,P007,5,purchase,ORD-030061
U081,P039,5,purchase,ORD-030062
U135,P010,1,view,ORD-030063
U069,P039,3,cart,ORD-030064
U049,P023,5,purchase,ORD-030065
U160,P024,2,wishlist,ORD-030066
U084,P035,5,purchase,ORD-030067
U199,P003,5,purchase,ORD-030068
U173,P037,3,cart,ORD-030069
U100,P039,3,cart,ORD-030070
U010,P038,5,purchase,ORD-030071
U093,P002,3,cart,ORD-030072
U177,P024,1,view,ORD-030073
U041,P005,2,wishlist,ORD-030074
U080,P040,5,purchase,ORD-030075
U020,P023,5,purchase,ORD-030076
U083,P004,2,wishlist,ORD-030077
U135,P017,5,purchase,ORD-030078
U097,P025,5,purchase,ORD-030079
U003,P017,5,purchase,ORD-030080
U031,P013,3,cart,ORD-030081
U176,P027,2,wishlist,ORD-030082
U066,P040,3,cart,ORD-030083
U112,P036,3,cart,ORD-030084
U138,P029,3,cart,ORD-030085
U135,P004,2,wishlist,ORD-030086
U124,P032,5,purchase,ORD-030087
U101,P040,3,cart,ORD-030088
U077,P010,5,purchase,ORD-030089
U094,P004,5,purchase,ORD-030090
U056,P003,3,cart,ORD-030091
U091,P002,3,cart,ORD-030092
U191,P035,3,cart,ORD-030093
U149,P018,5,purchase,ORD-030094
U029,P034,5,purchase,ORD-030095
U061,P005,2,wishlist,ORD-030096
U046,P029,2,wishlist,ORD-030097
U016,P028,5,purchase,ORD-030098
U077,P021,5,purchase,ORD-030099
U107,P011,2,wishlist,ORD-030100
U114,P029,1,view,ORD-030101
U018,P020,5,purchase,ORD-030102
U045,P010,3,cart,ORD-030103
U141,P011,5,purchase,ORD-030104
U026,P009,2,wishlist,ORD-030105
U076,P029,2,wishlist,ORD-030106
U097,P031,5,purchase,ORD-030107
U090,P040,2,wishlist,ORD-030108
U146,P035,3,cart,ORD-030109
U062,P008,3,cart,ORD-030110
U084,P001,5,purchase,ORD-030111
U132,P036,5,purchase,ORD-030112
U027,P026,5,purchase,ORD-030113
U039,P023,3,cart,ORD-030114
U045,P027,5,purchase,ORD-030115
U159,P002,5,purchase,ORD-030116
U092,P036,5,purchase,ORD-030117
U106,P039,3,cart,ORD-030118
U166,P026,5,purchase,ORD-030119
U139,P018,5,purchase,ORD-030120
U136,P031,5,purchase,ORD-030121
U170,P038,2,wishlist,ORD-030122
U166,P013,2,wishlist,ORD-030123
U066,P034,5,purchase,ORD-030124
U069,P024,3,cart,ORD-030125
U136,P022,5,purchase,ORD-030126
U166,P009,5,purchase,ORD-030127
U035,P018,5,purchase,ORD-030128
U139,P033,3,cart,ORD-030129
U174,P037,3,cart,ORD-030130
U184,P031,5,purchase,ORD-030131
U047,P031,2,wishlist,ORD-030132
U178,P008,5,purchase,ORD-030133
U107,P035,5,purchase,ORD-030134
U039,P033,5,purchase,ORD-030135
U178,P026,5,purchase,ORD-030136
U087,P012,5,purchase,ORD-030137
U025,P024,5,purchase,ORD-030138
U037,P036,2,wishlist,ORD-030139
U193,P031,1,view,ORD-030140
U197,P016,2,wishlist,ORD-030141
U179,P010,5,purchase,ORD-030142
U183,P029,5,purchase,ORD-030143
U054,P014,5,purchase,ORD-030144
U121,P017,2,wishlist,ORD-030145
U104,P006,5,purchase,ORD-030146
U053,P006,5,purchase,ORD-030147
U016,P024,1,view,ORD-030148
U062,P017,3,cart,ORD-030149
U011,P034,5,purchase,ORD-030150
U077,P033,5,purchase,ORD-030151
U167,P036,5,purchase,ORD-030152
U063,P034,3,cart,ORD-030153
U174,P020,5,purchase,ORD-030154
U087,P003,3,cart,ORD-030155
U178,P009,2,wishlist,ORD-030156
U121,P011,5,purchase,ORD-030157
U181,P039,5,purchase,ORD-030158
U121,P008,1,view,ORD-030159
U099,P008,5,purchase,ORD-030160
U200,P027,5,purchase,ORD-030161
U188,P012,5,purchase,ORD-030162
U089,P020,3,cart,ORD-030163
U002,P040,5,purchase,ORD-030164
U187,P031,5,purchase,ORD-030165
U135,P033,5,purchase,ORD-030166
U038,P038,5,purchase,ORD-030167
U003,P015,5,purchase,ORD-030168
U116,P025,5,purchase,ORD-030169
U190,P016,5,purchase,ORD-030170
U039,P017,5,purchase,ORD-030171
U114,P015,2,wishlist,ORD-030172
U046,P035,5,purchase,ORD-030173
U112,P018,3,cart,ORD-030174
U017,P009,2,wishlist,ORD-030175
U148,P021,5,purchase,ORD-030176
U170,P036,5,purchase,ORD-030177
U024,P029,1,view,ORD-030178
U066,P031,3,cart,ORD-030179
U171,P017,5,purchase,ORD-030180
U116,P021,1,view,ORD-030181
U188,P034,5,purchase,ORD-030182
U121,P004,5,purchase,ORD-030183
U067,P040,5,purchase,ORD-030184
U004,P028,5,purchase,ORD-030185
U066,P028,1,view,ORD-030186
U038,P037,2,wishlist,ORD-030187
U107,P036,1,view,ORD-030188
U133,P034,5,purchase,ORD-030189
U174,P028,3,cart,ORD-030190
U078,P037,5,purchase,ORD-030191
U045,P008,3,cart,ORD-030192
U098,P008,3,cart,ORD-030193
U188,P025,3,cart,ORD-030194
U047,P027,5,purchase,ORD-030195
U113,P032,5,purchase,ORD-030196
U068,P004,1,view,ORD-030197
U070,P040,5,purchase,ORD-030198
U189,P006,1,view,ORD-030199
U145,P003,2,wishlist,ORD-030200
U064,P038,5,purchase,ORD-030201
U101,P031,5,purchase,ORD-030202
U042,P022,1,view,ORD-030203
U016,P012,5,purchase,ORD-030204
U071,P038,3,cart,ORD-030205
U048,P001,5,purchase,ORD-030206
U061,P008,5,purchase,ORD-030207
U074,P029,3,cart,ORD-030208
U186,P022,5,purchase,ORD-030209
U096,P035,3,cart,ORD-030210
U133,P009,5,purchase,ORD-030211
U181,P031,5,purchase,ORD-030212
U131,P033,3,cart,ORD-030213
U036,P017,3,cart,ORD-030214
U136,P033,3,cart,ORD-030215
U164,P026,5,purchase,ORD-030216
U109,P021,5,purchase,ORD-030217
U091,P008,5,purchase,ORD-030218
U115,P023,5,purchase,ORD-030219
U081,P026,2,wishlist,ORD-030220
U149,P016,1,view,ORD-030221
U109,P008,3,cart,ORD-030222
U191,P030,3,cart,ORD-030223
U056,P032,3,cart,ORD-030224
U097,P013,5,purchase,ORD-030225
U111,P031,2,wishlist,ORD-030226
U113,P019,3,cart,ORD-030227
U040,P019,3,cart,ORD-030228
U039,P040,5,purchase,ORD-030229
U017,P035,3,cart,ORD-030230
U157,P033,5,purchase,ORD-030231
U174,P023,3,cart,ORD-030232
U171,P028,5,purchase,ORD-030233
U099,P025,1,view,ORD-030234
U009,P036,5,purchase,ORD-030235
U077,P029,5,purchase,ORD-030236
U158,P024,5,purchase,ORD-030237
U150,P014,5,purchase,ORD-030238
U121,P018,3,cart,ORD-030239
U121,P033,1,view,ORD-030240
U037,P011,5,purchase,ORD-030241
U081,P020,3,cart,ORD-030242
U134,P003,5,purchase,ORD-030243
U166,P013,5,purchase,ORD-030244
U030,P013,5,purchase,ORD-030245
U079,P019,3,cart,ORD-030246
U010,P035,5,purchase,ORD-030247
U007,P010,3,cart,ORD-030248
U043,P013,1,view,ORD-030249
U171,P022,5,purchase,ORD-030250
U115,P003,2,wishlist,ORD-030251
U091,P006,5,purchase,ORD-030252
U158,P023,2,wishlist,ORD-030253
U100,P029,5,purchase,ORD-030254
U112,P015,3,cart,ORD-030255
U005,P009,5,purchase,ORD-030256
U069,P033,3,cart,ORD-030257
U109,P017,5,purchase,ORD-030258
U145,P030,5,purchase,ORD-030259
U011,P006,3,cart,ORD-030260
U168,P024,3,cart,ORD-030261
U071,P038,5,purchase,ORD-030262
U013,P033,1,view,ORD-030263
U176,P004,3,cart,ORD-030264
U096,P021,3,cart,ORD-030265
U067,P017,1,view,ORD-030266
U134,P010,5,purchase,ORD-030267
U022,P024,3,cart,ORD-030268
U197,P025,5,purchase,ORD-030269
U098,P038,5,purchase,ORD-030270
U117,P028,5,purchase,ORD-030271
U127,P003,5,purchase,ORD-030272
U156,P007,5,purchase,ORD-030273
U023,P005,5,purchase,ORD-030274
U122,P017,3,cart,ORD-030275
U076,P029,3,cart,ORD-030276
U060,P020,3,cart,ORD-030277
U165,P014,5,purchase,ORD-030278
U061,P025,5,purchase,ORD-030279
U187,P013,3,cart,ORD-030280
U082,P024,5,purchase,ORD-030281
U145,P020,5,purchase,ORD-030282
U059,P007,3,cart,ORD-030283
U109,P037,5,purchase,ORD-030284
U041,P024,5,purchase,ORD-030285
U139,P021,2,wishlist,ORD-030286
U159,P017,5,purchase,ORD-030287
U197,P029,5,purchase,ORD-030288
U113,P009,3,cart,ORD-030289
U030,P008,3,cart,ORD-030290
U112,P025,5,purchase,ORD-030291
U053,P010,3,cart,ORD-030292
U033,P005,5,purchase,ORD-030293
U067,P039,5,purchase,ORD-030294
U199,P005,5,purchase,ORD-030295
U012,P003,5,purchase,ORD-030296
U118,P012,3,cart,ORD-030297
U099,P037,3,cart,ORD-030298
U152,P029,2,wishlist,ORD-030299
U049,P024,2,wishlist,ORD-030300
U198,P008,2,wishlist,ORD-030301
U129,P034,5,purchase,ORD-030302
U017,P032,3,cart,ORD-030303
U121,P038,5,purchase,ORD-030304
U052,P033,5,purchase,ORD-030305
U196,P003,3,cart,ORD-030306
U075,P026,2,wishlist,ORD-030307
U084,P010,3,cart,ORD-030308
U117,P002,5,purchase,ORD-030309
U191,P012,5,purchase,ORD-030310
U176,P015,2,wishlist,ORD-030311
U038,P009,3,cart,ORD-030312
U160,P012,1,view,ORD-030313
U098,P037,1,view,ORD-030314
U192,P033,5,purchase,ORD-030315
U066,P040,5,purchase,ORD-030316
U177,P027,5,purchase,ORD-030317
U062,P016,5,purchase,ORD-030318
U075,P006,2,wishlist,ORD-030319
U014,P023,5,purchase,ORD-030320
U082,P008,3,cart,ORD-030321
U134,P019,5,purchase,ORD-030322
U104,P026,5,purchase,ORD-030323
U177,P025,3,cart,ORD-030324
U088,P027,5,purchase,ORD-030325
U101,P018,5,purchase,ORD-030326
U174,P029,3,cart,ORD-030327
U085,P010,5,purchase,ORD-030328
U024,P010,5,purchase,ORD-030329
U136,P002,3,cart,ORD-030330
U038,P027,1,view,ORD-030331
U092,P014,1,view,ORD-030332
U137,P001,3,cart,ORD-030333
U144,P016,5,purchase,ORD-030334
U185,P024,5,purchase,ORD-030335
U023,P003,5,purchase,ORD-030336
U065,P008,5,purchase,ORD-030337
U026,P017,3,cart,ORD-030338
U085,P036,2,wishlist,ORD-030339
U118,P027,5,purchase,ORD-030340
U132,P028,2,wishlist,ORD-030341
U123,P038,5,purchase,ORD-030342
U165,P031,5,purchase,ORD-030343
U169,P039,5,purchase,ORD-030344
U015,P004,3,cart,ORD-030345
U006,P034,5,purchase,ORD-030346
U125,P023,5,purchase,ORD-030347
U179,P004,5,purchase,ORD-030348
U130,P031,3,cart,ORD-030349
U153,P003,2,wishlist,ORD-030350
U008,P016,3,cart,ORD-030351
U035,P022,5,purchase,ORD-030352
U018,P017,3,cart,ORD-030353
U041,P018,5,purchase,ORD-030354
U169,P022,5,purchase,ORD-030355
U133,P015,2,wishlist,ORD-030356
U133,P008,1,view,ORD-030357
U007,P033,5,purchase,ORD-030358
U043,P022,3,cart,ORD-030359
U013,P040,3,cart,ORD-030360
U147,P031,1,view,ORD-030361
U001,P001,1,view,ORD-030362
U050,P007,5,purchase,ORD-030363
U076,P032,5,purchase,ORD-030364
U024,P021,2,wishlist,ORD-030365
U180,P001,5,purchase,ORD-030366
U046,P016,3,cart,ORD-030367
U091,P038,5,purchase,ORD-030368
U167,P014,3,cart,ORD-030369
U103,P038,5,purchase,ORD-030370
U171,P013,5,purchase,ORD-030371
U042,P011,5,purchase,ORD-030372
U193,P028,5,purchase,ORD-030373
U161,P005,1,view,ORD-030374
U064,P032,2,wishlist,ORD-030375
U032,P029,2,wishlist,ORD-030376
U038,P033,1,view,ORD-030377
U135,P009,3,cart,ORD-030378
U019,P032,5,purchase,ORD-030379
U020,P019,5,purchase,ORD-030380
U171,P025,5,purchase,ORD-030381
U040,P001,2,wishlist,ORD-030382
U067,P035,1,view,ORD-030383
U032,P011,5,purchase,ORD-030384
U164,P005,3,cart,ORD-030385
U107,P031,3,cart,ORD-030386
U146,P037,5,purchase,ORD-030387
U023,P028,3,cart,ORD-030388
U059,P033,5,purchase,ORD-030389
U133,P031,3,cart,ORD-030390
U173,P019,5,purchase,ORD-030391
U055,P032,5,purchase,ORD-030392
U152,P030,1,view,ORD-030393
U003,P010,2,wishlist,ORD-030394
U025,P009,5,purchase,ORD-030395
U163,P030,3,cart,ORD-030396
U009,P027,5,purchase,ORD-030397
U066,P026,3,cart,ORD-030398
U184,P021,3,cart,ORD-030399
U010,P006,5,purchase,ORD-030400
U062,P014,5,purchase,ORD-030401
U144,P032,5,purchase,ORD-030402
U015,P008,3,cart,ORD-030403
U184,P011,5,purchase,ORD-030404
U068,P027,3,cart,ORD-030405
U015,P005,5,purchase,ORD-030406
U180,P003,2,wishlist,ORD-030407
U067,P037,3,cart,ORD-030408
U092,P033,3,cart,ORD-030409
U041,P007,5,purchase,ORD-030410
U037,P040,3,cart,ORD-030411
U066,P024,1,view,ORD-030412
U036,P037,5,purchase,ORD-030413
U149,P035,5,purchase,ORD-030414
U143,P028,5,purchase,ORD-030415
U150,P027,5,purchase,ORD-030416
U111,P016,3,cart,ORD-030417
U148,P014,5,purchase,ORD-030418
U101,P031,5,purchase,ORD-030419
U178,P024,1,view,ORD-030420
U031,P039,5,purchase,ORD-030421
U193,P037,1,view,ORD-030422
U147,P002,2,wishlist,ORD-030423
U033,P036,1,view,ORD-030424
U106,P018,5,purchase,ORD-030425
U115,P022,3,cart,ORD-030426
U114,P029,1,view,ORD-030427
U109,P013,5,purchase,ORD-030428
U009,P024,5,purchase,ORD-030429
U127,P034,3,cart,ORD-030430
U130,P008,3,cart,ORD-030431
U037,P028,1,view,ORD-030432
U107,P021,5,purchase,ORD-030433
U035,P013,5,purchase,ORD-030434
U092,P002,2,wishlist,ORD-030435
U173,P039,3,cart,ORD-030436
U120,P029,3,cart,ORD-030437
U151,P035,5,purchase,ORD-030438
U036,P024,3,cart,ORD-030439
U108,P035,3,cart,ORD-030440
U161,P037,5,purchase,ORD-030441
U163,P019,5,purchase,ORD-030442
U031,P009,5,purchase,ORD-030443
U195,P006,3,cart,ORD-030444
U004,P031,3,cart,ORD-030445
U178,P040,5,purchase,ORD-030446
U192,P034,5,purchase,ORD-030447
U073,P005,5,purchase,ORD-030448
U169,P002,3,cart,ORD-030449
U137,P025,5,purchase,ORD-030450
U073,P037,5,purchase,ORD-030451
U025,P032,5,purchase,ORD-030452
U186,P015,5,purchase,ORD-030453
U196,P009,5,purchase,ORD-030454
U184,P019,3,cart,ORD-030455
U131,P023,5,purchase,ORD-030456
U066,P035,5,purchase,ORD-030457
U005,P003,5,purchase,ORD-030458
U082,P027,5,purchase,ORD-030459
U184,P040,5,purchase,ORD-030460
U052,P016,3,cart,ORD-030461
U155,P022,5,purchase,ORD-030462
U190,P012,3,cart,ORD-030463
U046,P034,5,purchase,ORD-030464
U079,P008,2,wishlist,ORD-030465
U194,P022,1,view,ORD-030466
U184,P022,5,purchase,ORD-030467
U059,P004,5,purchase,ORD-030468
U191,P023,5,purchase,ORD-030469
U101,P015,5,purchase,ORD-030470
U008,P026,3,cart,ORD-030471
U028,P016,3,cart,ORD-030472
U179,P002,5,purchase,ORD-030473
U125,P036,2,wishlist,ORD-030474
U087,P017,2,wishlist,ORD-030475
U066,P022,5,purchase,ORD-030476
U002,P013,5,purchase,ORD-030477
U079,P040,1,view,ORD-030478
U023,P007,5,purchase,ORD-030479
U106,P013,5,purchase,ORD-030480
U112,P002,5,purchase,ORD-030481
U138,P022,5,purchase,ORD-030482
U073,P014,3,cart,ORD-030483
U167,P005,3,cart,ORD-030484
U072,P030,5,purchase,ORD-030485
U062,P031,2,wishlist,ORD-030486
U136,P020,2,wishlist,ORD-030487
U082,P033,5,purchase,ORD-030488
U026,P039,3,cart,ORD-030489
U135,P028,2,wishlist,ORD-030490
U045,P003,5,purchase,ORD-030491
U083,P035,2,wishlist,ORD-030492
U038,P032,5,purchase,ORD-030493
U167,P020,3,cart,ORD-030494
U196,P023,3,cart,ORD-030495
U124,P033,3,cart,ORD-030496
U024,P006,5,purchase,ORD-030497
U196,P021,2,wishlist,ORD-030498
U021,P013,5,purchase,ORD-030499
U075,P005,3,cart,ORD-030500
U027,P014,5,purchase,ORD-030501
U017,P013,1,view,ORD-030502
U085,P038,3,cart,ORD-030503
U058,P013,1,view,ORD-030504
U091,P039,5,purchase,ORD-030505
U171,P012,1,view,ORD-030506
U151,P009,5,purchase,ORD-030507
U013,P039,1,view,ORD-030508
U104,P023,2,wishlist,ORD-030509
U177,P028,1,view,ORD-030510
U176,P020,5,purchase,ORD-030511
U030,P037,5,purchase,ORD-030512
U165,P015,2,wishlist,ORD-030513
U104,P011,5,purchase,ORD-030514
U133,P019,5,purchase,ORD-030515
U087,P028,5,purchase,ORD-030516
U080,P036,5,purchase,ORD-030517
U150,P033,5,purchase,ORD-030518
U152,P002,5,purchase,ORD-030519
U196,P030,3,cart,ORD-030520
U130,P036,2,wishlist,ORD-030521
U154,P003,3,cart,ORD-030522
U099,P029,5,purchase,ORD-030523
U157,P035,3,cart,ORD-030524
U020,P032,3,cart,ORD-030525
U069,P001,5,purchase,ORD-030526
U041,P011,5,purchase,ORD-030527
U053,P015,3,cart,ORD-030528
U103,P036,3,cart,ORD-030529
U177,P028,5,purchase,ORD-030530
U109,P019,3,cart,ORD-030531
U194,P001,5,purchase,ORD-030532
U020,P022,5,purchase,ORD-030533
U198,P039,3,cart,ORD-030534
U089,P016,3,cart,ORD-030535
U069,P014,5,purchase,ORD-030536
U082,P006,5,purchase,ORD-030537
U169,P014,1,view,ORD-030538
U055,P034,5,purchase,ORD-030539
U185,P008,5,purchase,ORD-030540
U030,P009,5,purchase,ORD-030541
U010,P007,2,wishlist,ORD-030542
U043,P013,1,view,ORD-030543
U072,P011,3,cart,ORD-030544
U103,P032,3,cart,ORD-030545
U133,P004,3,cart,ORD-030546
U198,P040,2,wishlist,ORD-030547
U157,P040,5,purchase,ORD-030548
U071,P037,5,purchase,ORD-030549
U048,P001,5,purchase,ORD-030550
U053,P012,5,purchase,ORD-030551
U059,P040,3,cart,ORD-030552
U087,P022,2,wishlist,ORD-030553
U189,P016,2,wishlist,ORD-030554
U114,P034,5,purchase,ORD-030555
U196,P031,5,purchase,ORD-030556
U081,P033,3,cart,ORD-030557
U030,P008,2,wishlist,ORD-030558
U115,P029,2,wishlist,ORD-030559
U175,P001,2,wishlist,ORD-030560
U086,P001,5,purchase,ORD-030561
U134,P003,5,purchase,ORD-030562
U026,P018,2,wishlist,ORD-030563
U193,P012,3,cart,ORD-030564
U026,P026,5,purchase,ORD-030565
U058,P034,5,purchase,ORD-030566
U012,P030,3,cart,ORD-030567
U140,P019,2,wishlist,ORD-030568
U029,P031,3,cart,ORD-030569
U167,P033,1,view,ORD-030570
U036,P014,3,cart,ORD-030571
U046,P005,5,purchase,ORD-030572
U150,P031,3,cart,ORD-030573
U159,P032,2,wishlist,ORD-030574
U122,P010,3,cart,ORD-030575
U041,P016,3,cart,ORD-030576
U013,P013,5,purchase,ORD-030577
U167,P010,5,purchase,ORD-030578
U043,P031,5,purchase,ORD-030579
U012,P010,5,purchase,ORD-030580
U197,P032,5,purchase,ORD-030581
U061,P014,1,view,ORD-030582
U085,P040,5,purchase,ORD-030583
U099,P010,5,purchase,ORD-030584
U148,P032,3,cart,ORD-030585
U147,P003,1,view,ORD-030586
U156,P001,3,cart,ORD-030587
U121,P007,2,wishlist,ORD-030588
U007,P012,3,cart,ORD-030589
U097,P016,5,purchase,ORD-030590
U120,P036,3,cart,ORD-030591
U039,P018,3,cart,ORD-030592
U013,P025,5,purchase,ORD-030593
U092,P025,2,wishlist,ORD-030594
U199,P012,5,purchase,ORD-030595
U172,P028,3,cart,ORD-030596
U093,P031,5,purchase,ORD-030597
U165,P031,2,wishlist,ORD-030598
U160,P016,3,cart,ORD-030599
U137,P012,3,cart,ORD-030600
U176,P013,5,purchase,ORD-030601
U081,P007,2,wishlist,ORD-030602
U196,P024,5,purchase,ORD-030603
U160,P032,3,cart,ORD-030604
U129,P031,3,cart,ORD-030605
U130,P009,5,purchase,ORD-030606
U170,P030,5,purchase,ORD-030607
U167,P014,5,purchase,ORD-030608
U179,P019,2,wishlist,ORD-030609
U067,P036,1,view,ORD-030610
U111,P003,5,purchase,ORD-030611
U124,P040,5,purchase,ORD-030612
U005,P029,5,purchase,ORD-030613
U019,P019,2,wishlist,ORD-030614
U194,P001,5,purchase,ORD-030615
U042,P033,2,wishlist,ORD-030616
U043,P029,3,cart,ORD-030617
U017,P005,5,purchase,ORD-030618
U200,P012,5,purchase,ORD-030619
U162,P026,3,cart,ORD-030620
U088,P021,5,purchase,ORD-030621
U046,P036,5,purchase,ORD-030622
U140,P024,5,purchase,ORD-030623
U013,P013,5,purchase,ORD-030624
U049,P033,5,purchase,ORD-030625
U184,P015,5,purchase,ORD-030626
U041,P025,5,purchase,ORD-030627
U174,P011,3,cart,ORD-030628
U117,P021,5,purchase,ORD-030629
U030,P002,3,cart,ORD-030630
U159,P033,5,purchase,ORD-030631
U016,P009,2,wishlist,ORD-030632
U036,P034,1,view,ORD-030633
U034,P003,5,purchase,ORD-030634
U130,P038,5,purchase,ORD-030635
U049,P004,2,wishlist,ORD-030636
U018,P013,1,view,ORD-030637
U101,P010,5,purchase,ORD-030638
